order_item_id,order_id,product_id,quantity_ordered,quantity_fulfilled,pct_fulfilled
27127,8000,58,8,8,1.0
27128,5867,46,24,24,1.0
27129,265,67,48,22,0.4583
27130,1537,58,19,19,1.0
27131,7772,43,21,21,1.0
27132,7412,7,48,48,1.0
27133,1183,75,5,5,1.0
27134,5365,71,27,7,0.2593
27135,2454,5,20,20,1.0
27136,4988,86,14,6,0.4286
27137,4524,17,48,48,1.0
27138,6613,5,16,16,1.0
27139,1971,63,45,45,1.0
27140,4495,44,42,42,1.0
27141,4814,85,38,38,1.0
27142,441,17,34,34,1.0
27143,2691,6,9,9,1.0
27144,3462,33,34,34,1.0
27145,4020,52,35,35,1.0
27146,5742,75,16,16,1.0
27147,1027,7,25,15,0.6
27148,7503,60,30,30,1.0
27149,4982,37,1,1,1.0
27150,6480,27,3,3,1.0
27151,5907,75,38,38,1.0
27152,7116,3,30,30,1.0
27153,5033,81,17,17,1.0
27154,2296,52,7,7,1.0
27155,6176,34,36,36,1.0
27156,861,69,36,36,1.0
27157,1803,33,27,27,1.0
27158,9005,62,36,6,0.1667
27159,6288,64,9,9,1.0
27160,4036,25,50,50,1.0
27161,8022,79,36,36,1.0
27162,2102,22,44,44,1.0
27163,6220,6,46,46,1.0
27164,3575,20,32,32,1.0
27165,1090,39,47,47,1.0
27166,9300,81,23,23,1.0
27167,9578,33,32,32,1.0
27168,5845,100,7,7,1.0
27169,6249,35,38,38,1.0
27170,5487,2,44,15,0.3409
27171,5833,88,35,35,1.0
27172,9547,62,35,35,1.0
27173,2588,31,30,30,1.0
27174,2994,82,12,12,1.0
27175,7963,13,41,41,1.0
27176,7188,74,50,50,1.0
27177,6155,62,44,44,1.0
27178,4305,11,13,13,1.0
27179,1519,70,4,4,1.0
27180,4893,84,44,44,1.0
27181,9960,80,29,29,1.0
27182,737,96,22,22,1.0
27183,432,87,45,45,1.0
27184,3545,1,23,23,1.0
27185,8972,16,31,2,0.0645
27186,5299,9,36,36,1.0
27187,41,24,27,27,1.0
27188,2932,8,42,42,1.0
27189,5481,97,7,3,0.4286
27190,5625,26,25,25,1.0
27191,1042,97,21,21,1.0
27192,3413,51,36,36,1.0
27193,4442,63,17,17,1.0
27194,4728,24,7,7,1.0
27195,4192,79,48,48,1.0
27196,9001,88,13,13,1.0
27197,6543,84,1,1,1.0
27198,7883,10,3,3,1.0
27199,2305,95,47,14,0.2979
27200,2959,51,40,40,1.0
27201,8740,80,14,14,1.0
27202,8781,81,11,11,1.0
27203,3747,33,11,11,1.0
27204,9383,17,2,2,1.0
27205,14,56,27,27,1.0
27206,4927,11,19,19,1.0
27207,7682,82,26,26,1.0
27208,3952,100,12,12,1.0
27209,3825,51,2,2,1.0
27210,1084,54,27,27,1.0
27211,4141,85,42,42,1.0
27212,5918,54,28,28,1.0
27213,4522,36,32,32,1.0
27214,6193,62,12,12,1.0
27215,1372,9,40,40,1.0
27216,6125,4,33,33,1.0
27217,7901,63,16,16,1.0
27218,4791,89,27,27,1.0
27219,9507,74,50,50,1.0
27220,3244,29,6,6,1.0
27221,2439,45,38,2,0.0526
27222,5859,24,41,41,1.0
27223,1521,57,20,20,1.0
27224,1876,44,46,46,1.0
27225,4272,54,6,6,1.0
27226,9640,47,47,47,1.0
27227,7504,18,2,2,1.0
27228,8618,90,12,12,1.0
27229,8472,91,33,33,1.0
27230,7645,4,45,45,1.0
27231,9661,70,43,39,0.907
27232,5191,32,45,45,1.0
27233,3501,14,12,12,1.0
27234,1041,88,39,39,1.0
27235,2196,98,26,26,1.0
27236,133,97,13,13,1.0
27237,4744,25,47,8,0.1702
27238,229,2,49,49,1.0
27239,9555,84,33,33,1.0
27240,5280,1,44,44,1.0
27241,4677,10,1,1,1.0
27242,3996,95,12,12,1.0
27243,7223,50,28,28,1.0
27244,8120,11,20,20,1.0
27245,7135,82,49,49,1.0
27246,6962,68,39,39,1.0
27247,1553,29,42,42,1.0
27248,8419,23,48,48,1.0
27249,3184,12,10,10,1.0
27250,849,43,50,50,1.0
27251,8657,21,36,36,1.0
27252,6128,73,4,4,1.0
27253,8226,6,15,15,1.0
27254,846,8,5,5,1.0
27255,980,64,23,23,1.0
27256,1637,38,7,3,0.4286
27257,8781,9,41,41,1.0
27258,7872,95,11,11,1.0
27259,3985,50,11,11,1.0
27260,1406,49,48,48,1.0
27261,5113,92,28,28,1.0
27262,3378,90,21,4,0.1905
27263,9541,35,42,42,1.0
27264,1382,27,34,34,1.0
27265,5318,5,6,6,1.0
27266,1509,71,45,45,1.0
27267,1064,49,29,29,1.0
27268,4099,4,30,30,1.0
27269,3750,38,12,12,1.0
27270,7097,19,38,38,1.0
27271,7887,72,42,42,1.0
27272,8764,85,42,42,1.0
27273,6760,31,12,12,1.0
27274,2799,13,23,23,1.0
27275,1703,51,30,30,1.0
27276,243,63,34,34,1.0
27277,7961,18,13,13,1.0
27278,8987,28,28,28,1.0
27279,1272,17,15,15,1.0
27280,8992,39,27,27,1.0
27281,7473,49,34,34,1.0
27282,1595,95,7,7,1.0
27283,743,33,9,6,0.6667
27284,6642,36,15,12,0.8
27285,8594,61,2,2,1.0
27286,5245,15,21,21,1.0
27287,6935,5,45,45,1.0
27288,4935,49,15,15,1.0
27289,2112,7,10,10,1.0
27290,5418,51,21,21,1.0
27291,7441,8,9,9,1.0
27292,867,56,28,28,1.0
27293,6661,59,4,4,1.0
27294,8978,83,3,3,1.0
27295,38,31,5,5,1.0
27296,2340,63,41,41,1.0
27297,7010,59,6,3,0.5
27298,9474,68,35,35,1.0
27299,3243,69,41,41,1.0
27300,4005,80,7,7,1.0
27301,1182,22,12,12,1.0
27302,6100,10,16,16,1.0
27303,4314,33,2,2,1.0
27304,2937,16,31,31,1.0
27305,3215,70,14,14,1.0
27306,201,16,34,34,1.0
27307,6624,6,34,34,1.0
27308,545,8,36,36,1.0
27309,865,59,43,43,1.0
27310,3026,21,4,3,0.75
27311,3199,78,5,5,1.0
27312,889,4,41,41,1.0
27313,3032,65,10,10,1.0
27314,8229,85,11,1,0.0909
27315,7074,33,6,6,1.0
27316,5493,61,9,9,1.0
27317,5491,80,17,17,1.0
27318,310,69,41,14,0.3415
27319,5349,93,13,13,1.0
27320,2263,6,48,48,1.0
27321,2756,93,50,50,1.0
27322,4724,14,49,49,1.0
27323,1566,84,44,44,1.0
27324,1571,13,27,27,1.0
27325,4740,59,23,23,1.0
27326,2514,8,9,9,1.0
27327,448,95,7,7,1.0
27328,6615,45,4,4,1.0
27329,6699,99,5,5,1.0
27330,7871,51,3,3,1.0
27331,601,35,29,29,1.0
27332,1690,60,41,41,1.0
27333,5162,82,18,18,1.0
27334,1236,87,22,22,1.0
27335,4196,55,12,12,1.0
27336,5239,95,4,4,1.0
27337,9648,43,47,47,1.0
27338,9280,70,23,23,1.0
27339,2322,81,46,43,0.9348
27340,313,48,4,4,1.0
27341,1564,59,3,3,1.0
27342,6584,97,38,38,1.0
27343,6954,47,37,37,1.0
27344,4094,58,6,6,1.0
27345,3372,76,5,5,1.0
27346,8509,3,39,39,1.0
27347,2305,29,41,37,0.9024
27348,2110,94,47,47,1.0
27349,2224,29,30,30,1.0
27350,2239,52,8,8,1.0
27351,4553,81,21,21,1.0
27352,613,60,33,33,1.0
27353,517,94,2,2,1.0
27354,5235,41,33,33,1.0
27355,3803,82,24,24,1.0
27356,9620,76,41,41,1.0
27357,2138,97,8,8,1.0
27358,3018,94,6,6,1.0
27359,2886,36,45,45,1.0
27360,774,99,5,5,1.0
27361,6103,63,21,21,1.0
27362,6190,78,2,2,1.0
27363,2292,11,43,43,1.0
27364,452,3,45,45,1.0
27365,1567,75,20,13,0.65
27366,760,98,7,7,1.0
27367,1238,80,11,11,1.0
27368,1866,92,11,11,1.0
27369,3404,80,47,47,1.0
27370,4195,75,22,22,1.0
27371,8753,81,4,4,1.0
27372,5026,28,5,5,1.0
27373,3426,96,8,8,1.0
27374,3664,62,11,11,1.0
27375,9436,68,33,33,1.0
27376,1656,37,30,30,1.0
27377,3153,70,50,50,1.0
27378,3733,92,49,46,0.9388
27379,2856,52,22,22,1.0
27380,5958,41,4,4,1.0
27381,2975,21,34,34,1.0
27382,8471,28,12,12,1.0
27383,6207,99,26,26,1.0
27384,1913,6,30,30,1.0
27385,3518,69,3,3,1.0
27386,2594,1,13,13,1.0
27387,3986,37,37,37,1.0
27388,9793,41,4,4,1.0
27389,4165,28,38,38,1.0
27390,5498,25,32,32,1.0
27391,6746,34,16,16,1.0
27392,4642,28,36,36,1.0
27393,5461,4,1,1,1.0
27394,2069,34,29,6,0.2069
27395,3549,79,40,40,1.0
27396,4986,70,38,38,1.0
27397,3043,23,7,2,0.2857
27398,8202,4,19,1,0.0526
27399,6550,60,39,39,1.0
27400,4890,5,16,16,1.0
27401,4882,1,32,32,1.0
27402,9985,4,7,7,1.0
27403,7254,20,39,39,1.0
27404,7016,51,6,6,1.0
27405,82,99,3,3,1.0
27406,2839,60,18,18,1.0
27407,4321,45,24,24,1.0
27408,9563,44,8,8,1.0
27409,8389,34,20,20,1.0
27410,7046,58,8,8,1.0
27411,7036,45,17,17,1.0
27412,3168,26,25,25,1.0
27413,4385,91,46,46,1.0
27414,2849,100,35,35,1.0
27415,894,79,33,33,1.0
27416,9558,56,8,8,1.0
27417,5843,38,32,32,1.0
27418,4056,92,21,21,1.0
27419,7165,12,49,49,1.0
27420,7436,55,27,27,1.0
27421,7759,27,5,5,1.0
27422,3974,68,3,3,1.0
27423,4534,18,37,37,1.0
27424,9386,44,23,23,1.0
27425,9014,11,36,36,1.0
27426,5907,14,15,2,0.1333
27427,2906,61,19,2,0.1053
27428,7732,19,35,35,1.0
27429,3802,82,47,47,1.0
27430,5837,26,16,10,0.625
27431,6632,7,22,22,1.0
27432,1510,25,39,39,1.0
27433,5483,45,5,5,1.0
27434,2910,65,11,11,1.0
27435,6286,21,30,30,1.0
27436,6624,12,22,22,1.0
27437,6078,61,15,15,1.0
27438,5448,23,27,26,0.963
27439,9220,50,48,48,1.0
27440,1087,29,12,8,0.6667
27441,4383,88,20,20,1.0
27442,7995,32,31,31,1.0
27443,6392,4,40,40,1.0
27444,2584,70,40,40,1.0
27445,6058,99,48,48,1.0
27446,4036,7,4,4,1.0
27447,8371,96,23,23,1.0
27448,993,34,12,12,1.0
27449,6825,71,49,49,1.0
27450,6824,82,15,15,1.0
27451,4918,82,44,44,1.0
27452,1725,2,13,13,1.0
27453,4368,69,47,47,1.0
27454,7746,89,43,43,1.0
27455,6054,66,47,47,1.0
27456,3591,92,20,20,1.0
27457,4084,55,31,31,1.0
27458,6625,89,22,22,1.0
27459,9530,11,1,1,1.0
27460,6077,14,50,50,1.0
27461,2610,22,49,49,1.0
27462,4728,99,37,37,1.0
27463,7235,48,5,5,1.0
27464,4437,65,31,31,1.0
27465,6453,3,36,36,1.0
27466,7116,39,13,13,1.0
27467,5207,39,23,23,1.0
27468,3823,90,47,47,1.0
27469,5539,30,27,27,1.0
27470,3415,8,13,13,1.0
27471,9195,51,42,39,0.9286
27472,9512,41,25,25,1.0
27473,6681,88,18,18,1.0
27474,2086,100,3,3,1.0
27475,9447,60,41,20,0.4878
27476,9035,62,41,41,1.0
27477,5556,17,43,43,1.0
27478,4094,12,24,24,1.0
27479,2525,13,34,34,1.0
27480,4746,18,22,22,1.0
27481,3319,57,33,33,1.0
27482,6362,14,36,36,1.0
27483,8092,90,5,5,1.0
27484,9706,52,7,7,1.0
27485,2470,67,35,9,0.2571
27486,4880,14,24,24,1.0
27487,1692,1,23,23,1.0
27488,5551,73,29,29,1.0
27489,7780,68,31,31,1.0
27490,1341,13,6,6,1.0
27491,2567,85,31,31,1.0
27492,7499,59,2,2,1.0
27493,6855,54,29,29,1.0
27494,3220,55,29,29,1.0
27495,8963,30,24,24,1.0
27496,3680,48,31,31,1.0
27497,5309,17,28,28,1.0
27498,4448,11,28,28,1.0
27499,3482,43,9,9,1.0
27500,4696,20,30,30,1.0
27501,6731,54,5,5,1.0
27502,8988,62,4,4,1.0
27503,5383,26,46,46,1.0
27504,8196,84,25,25,1.0
27505,7032,58,7,7,1.0
27506,4037,15,3,2,0.6667
27507,9466,10,19,19,1.0
27508,429,2,12,12,1.0
27509,6766,58,50,50,1.0
27510,1660,98,49,49,1.0
27511,6444,1,3,3,1.0
27512,8822,51,16,16,1.0
27513,2411,69,2,2,1.0
27514,4851,53,31,3,0.0968
27515,9266,68,14,14,1.0
27516,7707,83,46,46,1.0
27517,9671,56,47,47,1.0
27518,3873,36,23,23,1.0
27519,9969,54,15,1,0.0667
27520,8952,95,36,36,1.0
27521,1265,40,25,25,1.0
27522,6804,13,34,34,1.0
27523,1576,38,10,10,1.0
27524,5808,61,33,33,1.0
27525,3680,31,5,5,1.0
27526,8194,45,21,21,1.0
27527,1365,78,40,40,1.0
27528,1664,40,30,26,0.8667
27529,6450,55,35,35,1.0
27530,8443,71,2,2,1.0
27531,3224,73,1,1,1.0
27532,7568,43,47,47,1.0
27533,1449,25,30,30,1.0
27534,479,82,42,42,1.0
27535,4012,60,36,36,1.0
27536,379,38,25,25,1.0
27537,8145,24,8,8,1.0
27538,3412,44,28,28,1.0
27539,7766,23,39,39,1.0
27540,2144,41,1,1,1.0
27541,6219,59,4,4,1.0
27542,966,57,34,34,1.0
27543,7726,49,21,21,1.0
27544,2721,69,16,13,0.8125
27545,67,75,17,17,1.0
27546,1564,73,46,46,1.0
27547,4488,82,30,30,1.0
27548,8787,89,21,10,0.4762
27549,6941,63,21,21,1.0
27550,7897,92,4,4,1.0
27551,9075,62,48,48,1.0
27552,313,97,29,29,1.0
27553,9109,29,20,20,1.0
27554,2293,88,34,34,1.0
27555,6335,74,7,7,1.0
27556,4508,48,17,17,1.0
27557,9402,12,20,20,1.0
27558,3408,50,20,20,1.0
27559,1931,81,16,16,1.0
27560,2160,50,49,8,0.1633
27561,2007,5,38,38,1.0
27562,4678,29,17,17,1.0
27563,6525,93,18,18,1.0
27564,3219,21,27,27,1.0
27565,9702,86,48,21,0.4375
27566,4880,84,39,39,1.0
27567,7243,32,11,11,1.0
27568,6503,85,26,15,0.5769
27569,3014,62,26,23,0.8846
27570,5298,95,12,12,1.0
27571,4555,4,27,27,1.0
27572,2362,13,50,50,1.0
27573,9473,34,14,14,1.0
27574,2695,87,39,39,1.0
27575,6367,93,23,23,1.0
27576,4859,3,7,7,1.0
27577,5644,79,38,38,1.0
27578,6644,46,45,45,1.0
27579,3361,92,34,34,1.0
27580,3134,83,7,7,1.0
27581,9796,8,46,46,1.0
27582,1784,87,15,15,1.0
27583,7537,57,35,35,1.0
27584,2273,83,15,15,1.0
27585,9586,10,13,7,0.5385
27586,9645,45,18,5,0.2778
27587,4925,83,45,45,1.0
27588,186,99,40,40,1.0
27589,3527,13,42,42,1.0
27590,6479,80,20,1,0.05
27591,9383,79,6,6,1.0
27592,4297,49,21,21,1.0
27593,8285,94,22,11,0.5
27594,1310,86,12,12,1.0
27595,1800,81,37,37,1.0
27596,2975,95,48,48,1.0
27597,6777,29,40,40,1.0
27598,6280,19,11,11,1.0
27599,4787,29,30,30,1.0
27600,9293,8,30,30,1.0
27601,7540,84,31,31,1.0
27602,1449,40,44,44,1.0
27603,6718,63,30,30,1.0
27604,7398,63,6,6,1.0
27605,420,20,13,13,1.0
27606,6746,44,24,24,1.0
27607,9023,92,35,35,1.0
27608,3674,76,40,40,1.0
27609,3580,54,39,39,1.0
27610,5385,10,42,42,1.0
27611,3616,90,27,27,1.0
27612,9832,12,8,4,0.5
27613,1818,47,26,26,1.0
27614,539,82,2,2,1.0
27615,1719,83,4,4,1.0
27616,6384,78,6,6,1.0
27617,1761,91,14,14,1.0
27618,2783,45,7,7,1.0
27619,5733,88,8,6,0.75
27620,9359,88,16,16,1.0
27621,452,81,44,44,1.0
27622,1862,30,41,41,1.0
27623,6576,30,32,32,1.0
27624,4046,100,33,33,1.0
27625,9301,65,29,29,1.0
27626,9858,100,5,5,1.0
27627,4459,38,35,35,1.0
27628,9587,12,31,31,1.0
27629,556,51,43,43,1.0
27630,1333,17,39,39,1.0
27631,3190,97,30,30,1.0
27632,3710,88,43,43,1.0
27633,3795,75,46,46,1.0
27634,4460,88,34,34,1.0
27635,4455,100,42,42,1.0
27636,3530,3,38,38,1.0
27637,7803,56,11,9,0.8182
27638,6870,24,37,37,1.0
27639,7898,71,16,16,1.0
27640,3361,95,4,4,1.0
27641,4484,98,37,37,1.0
27642,8741,66,4,4,1.0
27643,1645,12,50,50,1.0
27644,4612,42,29,29,1.0
27645,747,93,31,31,1.0
27646,9230,90,10,10,1.0
27647,8938,94,21,21,1.0
27648,4347,53,36,13,0.3611
27649,1452,51,20,20,1.0
27650,1018,7,4,4,1.0
27651,1166,85,4,4,1.0
27652,7114,25,39,39,1.0
27653,8088,4,42,1,0.0238
27654,9839,74,1,1,1.0
27655,3548,69,27,27,1.0
27656,618,8,12,12,1.0
27657,1211,45,41,41,1.0
27658,4114,11,22,22,1.0
27659,8920,82,2,2,1.0
27660,1494,67,38,38,1.0
27661,1700,28,50,50,1.0
27662,6562,34,18,18,1.0
27663,171,26,27,27,1.0
27664,4636,36,46,46,1.0
27665,9476,73,25,25,1.0
27666,9672,27,43,18,0.4186
27667,1361,53,26,26,1.0
27668,409,32,1,1,1.0
27669,780,42,22,22,1.0
27670,5105,56,1,1,1.0
27671,2647,68,27,23,0.8519
27672,634,8,34,34,1.0
27673,2467,89,37,37,1.0
27674,8678,67,2,2,1.0
27675,9205,64,12,12,1.0
27676,6836,57,24,24,1.0
27677,6833,79,48,37,0.7708
27678,1951,81,24,24,1.0
27679,6623,97,47,47,1.0
27680,8918,32,11,11,1.0
27681,541,37,33,33,1.0
27682,1186,63,34,34,1.0
27683,9867,19,50,50,1.0
27684,649,38,49,49,1.0
27685,4038,90,39,39,1.0
27686,4784,34,30,30,1.0
27687,2366,13,13,13,1.0
27688,1999,91,30,30,1.0
27689,3287,55,41,41,1.0
27690,4225,60,36,36,1.0
27691,8224,50,17,17,1.0
27692,5393,19,2,2,1.0
27693,4954,13,29,29,1.0
27694,9069,69,43,43,1.0
27695,4279,63,1,1,1.0
27696,2555,96,17,15,0.8824
27697,982,38,8,8,1.0
27698,3433,31,38,38,1.0
27699,5231,3,2,2,1.0
27700,3236,80,12,11,0.9167
27701,1224,53,18,18,1.0
27702,6971,37,8,8,1.0
27703,1006,64,27,27,1.0
27704,7833,39,44,44,1.0
27705,9265,17,50,50,1.0
27706,1576,78,7,7,1.0
27707,7958,82,32,32,1.0
27708,9695,26,29,29,1.0
27709,1634,18,9,9,1.0
27710,3366,51,13,13,1.0
27711,8906,68,32,32,1.0
27712,6262,31,37,37,1.0
27713,963,94,41,41,1.0
27714,1309,39,29,14,0.4828
27715,5308,67,49,49,1.0
27716,7874,62,15,15,1.0
27717,1621,4,3,3,1.0
27718,1416,78,37,37,1.0
27719,8119,93,1,1,1.0
27720,1901,82,22,22,1.0
27721,3331,23,15,15,1.0
27722,2216,75,13,13,1.0
27723,1602,43,49,49,1.0
27724,9552,14,4,4,1.0
27725,5070,54,8,8,1.0
27726,266,87,44,44,1.0
27727,2218,22,38,38,1.0
27728,4972,72,11,11,1.0
27729,7602,91,22,22,1.0
27730,71,76,8,8,1.0
27731,2648,6,34,34,1.0
27732,8533,72,28,28,1.0
27733,9104,40,19,19,1.0
27734,1447,45,29,29,1.0
27735,4741,34,2,2,1.0
27736,1508,68,17,17,1.0
27737,1954,20,34,34,1.0
27738,2172,49,24,15,0.625
27739,8743,18,48,48,1.0
27740,7527,57,50,50,1.0
27741,4901,62,21,21,1.0
27742,5196,27,3,3,1.0
27743,2240,29,11,11,1.0
27744,7940,14,14,14,1.0
27745,1231,24,6,6,1.0
27746,9955,44,16,16,1.0
27747,3492,67,50,50,1.0
27748,7146,13,29,29,1.0
27749,7806,17,49,14,0.2857
27750,8358,86,50,23,0.46
27751,6038,99,47,47,1.0
27752,8043,72,19,19,1.0
27753,6236,60,46,46,1.0
27754,4827,51,18,18,1.0
27755,7024,52,32,32,1.0
27756,3073,29,8,8,1.0
27757,9916,35,23,23,1.0
27758,1176,1,25,25,1.0
27759,3914,33,23,23,1.0
27760,9079,14,4,4,1.0
27761,1306,80,14,14,1.0
27762,615,57,31,31,1.0
27763,8181,96,7,7,1.0
27764,4943,33,21,21,1.0
27765,1822,34,48,48,1.0
27766,6209,60,46,46,1.0
27767,2001,55,2,2,1.0
27768,9464,44,1,1,1.0
27769,4691,92,31,26,0.8387
27770,2775,24,17,17,1.0
27771,4088,99,36,36,1.0
27772,2487,17,33,28,0.8485
27773,1950,39,15,15,1.0
27774,5708,52,33,29,0.8788
27775,4653,79,10,3,0.3
27776,785,52,28,28,1.0
27777,1248,67,35,35,1.0
27778,3891,43,10,10,1.0
27779,1351,98,4,4,1.0
27780,5498,15,6,6,1.0
27781,3569,53,10,6,0.6
27782,5432,76,3,3,1.0
27783,843,23,10,10,1.0
27784,6734,9,46,10,0.2174
27785,9779,62,7,7,1.0
27786,7100,48,21,21,1.0
27787,3040,10,10,10,1.0
27788,6366,60,26,26,1.0
27789,1089,14,12,12,1.0
27790,6661,32,4,4,1.0
27791,8977,48,31,31,1.0
27792,4150,89,43,43,1.0
27793,5643,85,44,44,1.0
27794,5524,19,50,50,1.0
27795,2740,81,28,28,1.0
27796,5295,71,44,44,1.0
27797,2876,39,31,31,1.0
27798,8141,42,37,37,1.0
27799,5110,34,24,24,1.0
27800,1230,83,46,46,1.0
27801,34,59,32,32,1.0
27802,2277,4,21,21,1.0
27803,5953,92,44,44,1.0
27804,4637,81,30,30,1.0
27805,7972,42,7,7,1.0
27806,1066,1,47,47,1.0
27807,7644,81,49,49,1.0
27808,9565,3,33,33,1.0
27809,8894,46,28,28,1.0
27810,9785,57,39,39,1.0
27811,4521,34,29,29,1.0
27812,8530,88,10,10,1.0
27813,8614,43,24,24,1.0
27814,5881,91,2,2,1.0
27815,6979,68,2,2,1.0
27816,6397,6,28,28,1.0
27817,9905,63,39,39,1.0
27818,4626,54,30,1,0.0333
27819,8302,54,16,9,0.5625
27820,9343,40,28,28,1.0
27821,9796,69,22,22,1.0
27822,3620,59,33,33,1.0
27823,957,67,29,29,1.0
27824,502,39,46,46,1.0
27825,6050,15,42,42,1.0
27826,1737,29,46,46,1.0
27827,9681,70,38,38,1.0
27828,5583,86,17,17,1.0
27829,7090,32,38,38,1.0
27830,7397,16,45,45,1.0
27831,5700,23,10,10,1.0
27832,6585,59,43,43,1.0
27833,3412,56,14,14,1.0
27834,5991,6,8,8,1.0
27835,5965,64,41,41,1.0
27836,8272,69,23,23,1.0
27837,4854,99,7,7,1.0
27838,2387,31,8,8,1.0
27839,3019,26,1,1,1.0
27840,7345,45,41,41,1.0
27841,1416,78,36,36,1.0
27842,7466,37,6,6,1.0
27843,2557,70,32,32,1.0
27844,6386,23,33,33,1.0
27845,6623,82,13,13,1.0
27846,2184,17,6,6,1.0
27847,5925,33,15,15,1.0
27848,6638,47,22,22,1.0
27849,6013,17,30,30,1.0
27850,425,37,5,5,1.0
27851,4244,97,40,40,1.0
27852,6272,70,4,4,1.0
27853,131,69,38,38,1.0
27854,7806,16,45,45,1.0
27855,370,50,13,13,1.0
27856,702,2,45,45,1.0
27857,1360,85,50,50,1.0
27858,4818,25,27,27,1.0
27859,4497,47,28,28,1.0
27860,1823,32,47,26,0.5532
27861,3646,40,8,8,1.0
27862,84,14,31,31,1.0
27863,6195,63,27,27,1.0
27864,8344,55,24,24,1.0
27865,6898,90,33,33,1.0
27866,2950,46,33,33,1.0
27867,4271,40,6,6,1.0
27868,664,53,34,34,1.0
27869,8388,14,33,33,1.0
27870,7293,34,16,16,1.0
27871,1682,13,30,30,1.0
27872,85,14,25,25,1.0
27873,57,83,2,2,1.0
27874,6748,99,27,27,1.0
27875,6704,75,5,5,1.0
27876,8872,84,42,22,0.5238
27877,9823,14,45,45,1.0
27878,967,5,29,29,1.0
27879,4456,84,5,5,1.0
27880,1644,13,9,9,1.0
27881,7961,38,23,23,1.0
27882,2222,87,22,22,1.0
27883,8787,100,45,45,1.0
27884,2306,60,4,4,1.0
27885,127,29,29,29,1.0
27886,7729,73,23,23,1.0
27887,6679,83,35,35,1.0
27888,2761,85,17,17,1.0
27889,3149,88,37,37,1.0
27890,8217,11,13,13,1.0
27891,1824,81,40,40,1.0
27892,1995,22,8,8,1.0
27893,5754,74,43,43,1.0
27894,2644,65,31,31,1.0
27895,2294,84,35,35,1.0
27896,3758,31,11,11,1.0
27897,2341,41,27,7,0.2593
27898,9048,67,18,18,1.0
27899,2427,33,4,4,1.0
27900,2966,37,36,36,1.0
27901,2868,72,13,13,1.0
27902,9111,91,18,18,1.0
27903,2540,2,43,43,1.0
27904,4652,87,18,18,1.0
27905,216,13,20,20,1.0
27906,8783,18,14,14,1.0
27907,4551,59,18,18,1.0
27908,7718,61,4,4,1.0
27909,5354,10,12,12,1.0
27910,2549,18,34,34,1.0
27911,8619,57,34,34,1.0
27912,3156,63,22,22,1.0
27913,5865,90,45,45,1.0
27914,9929,14,21,15,0.7143
27915,9684,42,38,38,1.0
27916,9757,50,39,39,1.0
27917,4869,83,6,6,1.0
27918,524,65,4,4,1.0
27919,22,44,33,33,1.0
27920,4472,25,30,30,1.0
27921,1512,78,29,29,1.0
27922,640,1,7,7,1.0
27923,9081,76,32,32,1.0
27924,4391,13,21,21,1.0
27925,7412,88,28,28,1.0
27926,9918,58,25,25,1.0
27927,1898,37,47,47,1.0
27928,3739,35,44,44,1.0
27929,6112,63,16,16,1.0
27930,1668,73,21,4,0.1905
27931,1892,33,32,32,1.0
27932,4035,2,38,38,1.0
27933,5686,68,1,1,1.0
27934,487,1,13,13,1.0
27935,5152,85,48,48,1.0
27936,3183,25,33,33,1.0
27937,5222,4,5,5,1.0
27938,7259,97,35,35,1.0
27939,2386,69,28,28,1.0
27940,2699,77,49,49,1.0
27941,8694,94,34,34,1.0
27942,9701,21,13,13,1.0
27943,2151,22,11,11,1.0
27944,126,73,4,4,1.0
27945,7155,82,1,1,1.0
27946,4740,6,30,30,1.0
27947,1928,52,47,47,1.0
27948,5889,34,14,14,1.0
27949,8018,13,36,36,1.0
27950,9119,78,47,47,1.0
27951,671,80,44,44,1.0
27952,9811,98,26,26,1.0
27953,7609,50,22,22,1.0
27954,8589,42,19,19,1.0
27955,3937,72,15,15,1.0
27956,479,96,29,29,1.0
27957,2092,38,1,1,1.0
27958,8855,5,7,7,1.0
27959,282,20,8,4,0.5
27960,1193,89,9,9,1.0
27961,389,73,26,26,1.0
27962,4917,32,39,39,1.0
27963,1677,60,38,38,1.0
27964,4714,54,12,12,1.0
27965,5398,33,34,34,1.0
27966,3975,42,39,39,1.0
27967,4937,17,30,30,1.0
27968,1265,54,42,21,0.5
27969,5455,82,9,3,0.3333
27970,2069,41,9,9,1.0
27971,8365,72,17,17,1.0
27972,1567,58,37,37,1.0
27973,4304,17,29,29,1.0
27974,4718,68,27,27,1.0
27975,7693,2,6,6,1.0
27976,9105,22,40,40,1.0
27977,6718,31,50,50,1.0
27978,7441,71,44,44,1.0
27979,4716,50,15,15,1.0
27980,2112,41,20,20,1.0
27981,9022,54,35,35,1.0
27982,597,23,32,32,1.0
27983,2872,53,31,31,1.0
27984,1393,6,42,42,1.0
27985,8355,2,44,44,1.0
27986,9101,71,25,21,0.84
27987,9999,2,3,3,1.0
27988,3659,47,7,7,1.0
27989,370,75,15,15,1.0
27990,6317,70,7,1,0.1429
27991,3638,4,2,2,1.0
27992,5642,86,46,46,1.0
27993,8155,16,40,40,1.0
27994,9163,68,35,35,1.0
27995,409,99,28,28,1.0
27996,3725,71,9,9,1.0
27997,7613,66,17,17,1.0
27998,9148,2,24,24,1.0
27999,9588,1,13,13,1.0
